"","date","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44","temp_avg","temp_max","temp_min","precipitation","humidity","wind_avg_speed"
"38",2012-07-01,2.39166666666667,0.175416666666667,3.24305555555556,11.6493055555556,7.57638888888889,14.4236111111111,64.9553571428571,1.13541666666667,0.310416666666667,0.742361111111111,1.25625,0.149166666666667,21.5,27,15.6,0,29,14.3
"110",2012-07-02,2.66666666666667,0.24875,9.46864111498258,28.5313588850174,9.33566433566433,19.3623693379791,59.9940119760479,2.22222222222222,0.493055555555556,0.764583333333333,1.29083333333333,0.169166666666667,22.2,31,11.6,0,24,7
"182",2012-07-03,3.50416666666667,0.3125,16.4461805555556,45.6475694444444,14.7222222222222,33.2961672473868,51.6577380952381,4.56666666666667,0.790277777777778,0.833333333333333,1.37472222222222,0.197083333333333,26.2,34,15.5,0,20,10.4
"254",2012-07-04,2.79583333333333,0.239583333333333,9.71354166666667,29.1354166666667,13.3402777777778,32.4878048780488,55.6101190476191,3.05486111111111,0.701388888888889,0.838194444444444,1.35847222222222,0.188472222222222,26.5,32,16.7,0,26,12.4
"326",2012-07-05,2.5,0.219148936170213,7.40277777777778,21.2447916666667,8.95833333333333,21.4861111111111,63.0029761904762,2.1589928057554,0.564028776978417,0.731654676258993,1.27680555555556,0.160416666666667,23.9,29,16.4,0,28,13
"398",2012-07-06,2.79166666666667,0.217826086956522,7.47304347826087,23.1304347826087,7.90277777777778,19.1076388888889,55.8422619047619,2.23525179856115,0.474285714285714,0.757142857142857,1.2775,0.15875,24.1,31,14.6,0,28,9.4
"470",2012-07-07,2.6625,0.221666666666667,7.40451388888889,24.1805555555556,9.22916666666667,26.6875,54.1223880597015,2.40069444444444,0.470138888888889,0.806944444444444,1.33236111111111,0.171944444444444,25.6,33,14.9,0,27,18.7
"542",2012-07-08,2.43333333333333,0.204166666666667,3.91797556719023,18.1937172774869,6.95104895104895,15.9094076655052,61.9219219219219,1.54375,0.374305555555556,0.755555555555556,1.28625,0.160555555555556,25.4,33,15.1,0,25,9.6
"614",2012-07-09,2.7875,0.264166666666667,11.3095652173913,33.855652173913,9.94656488549618,24.4668989547038,59.6298507462687,2.98888888888889,0.607638888888889,0.814583333333333,1.36916666666667,0.192222222222222,25.9,33,14.4,0,19,15.2
"686",2012-07-10,2.45416666666667,0.2125,6.72695652173913,24.6591304347826,9.40909090909091,24.9163763066202,68.6309523809524,2.73014705882353,0.491970802919708,0.783211678832117,1.34319444444444,0.182777777777778,25.2,31.2,14.3,0,18,16.5
"758",2012-07-11,2.80416666666667,0.247916666666667,11.7552083333333,31.1770833333333,13.6527777777778,38.7291666666667,66.8095238095238,3.25625,0.634027777777778,0.917361111111111,1.35736111111111,0.185416666666667,24.3,32,13.3,0,23,13
"830",2012-07-12,2.99152542372881,0.256302521008403,9.46354166666667,32.9774305555556,10.7163120567376,23.4668989547038,70.4345238095238,2.95902777777778,0.617361111111111,0.921527777777778,1.3275,0.177083333333333,25.1,33,13.8,0,24,11.7
"902",2012-07-13,3.29955947136564,0.277824267782427,20.7380530973451,38.3362831858407,13.8461538461538,38.3127272727273,59.755223880597,3.88819444444444,0.716666666666667,0.952777777777778,1.39408450704225,0.21112676056338,27.5,36,14.7,0,18,16.3
"974",2012-07-14,2.23148148148148,0.195,4.33514492753623,15.3297101449275,9.16783216783217,21.5416666666667,58.2567164179104,1.63819444444444,0.404166666666667,0.808333333333333,1.25083333333333,0.152222222222222,25.9,32,19.3,0,27,10.7
"1046",2012-07-15,2.51388888888889,0.200833333333333,2.92572463768116,15.5271739130435,11.1971830985915,25.5909090909091,71.2113095238095,1.39,0.323846153846154,1.00384615384615,1.27458333333333,0.155833333333333,24.3,32.2,15.2,0,26,8
"1118",2012-07-16,2.7198275862069,0.245188284518828,7.45598591549296,24.2816901408451,14.2727272727273,35.4926470588235,66.8716417910448,2.46,0.54,0.864444444444444,1.26625,0.151666666666667,26.1,34,17.9,0,30,9.6
"1190",2012-07-17,3.00836820083682,0.277405857740586,13.3432574430823,33.7355516637478,10.5277777777778,29.0592334494774,62.8798798798799,3.18055555555556,0.631944444444444,0.808333333333333,1.28972222222222,0.170694444444444,29.2,37,18.6,0,18,7.8
"1262",2012-07-18,3.11297071129707,0.255042016806723,8.90734265734266,38.4562937062937,12.875,35.1258741258741,68.2921686746988,3.77638888888889,0.672222222222222,0.816666666666667,1.33902777777778,0.185,29.9,37,18.8,0,19,7.6
"1334",2012-07-19,3.64435146443515,0.321757322175732,16.4160714285714,54.1267857142857,19.0489510489511,49.7163120567376,49.5882352941176,5.08680555555556,0.975694444444444,1.02430555555556,1.36569444444444,0.204027777777778,30.1,39,18.6,0,15,10.2
"1406",2012-07-20,3.13865546218487,0.285833333333333,14.5557491289199,40.5261324041812,18.4444444444444,48.0104529616725,54.8059701492537,4.82101449275362,0.859722222222222,1.0979020979021,1.35625,0.2025,28.2,36,17.4,0,19,12.4
"1478",2012-07-21,2.4375,0.180833333333333,3.12326388888889,15.0746527777778,10.6,24.125,69.9940476190476,1.69375,0.397222222222222,0.846527777777778,1.25180555555556,0.146111111111111,27.8,35,19.4,0,28,12
"1550",2012-07-22,2.32083333333333,0.195416666666667,2.69270833333333,14.359375,6.77966101694915,16.8680555555556,73.7797619047619,1.24097222222222,0.3375,0.807638888888889,1.25902777777778,0.153333333333333,27.5,35.1,18.9,0,22,10.6
"1622",2012-07-23,2.51666666666667,0.264583333333333,9.16666666666667,33.1180555555556,10.3181818181818,24.96875,69.8630952380952,2.62014388489209,0.562589928057554,0.900719424460432,1.305,0.180555555555556,27.5,35.5,16.3,0,18,8.1
"1694",2012-07-24,2.75833333333333,0.244166666666667,4.86805555555556,25.0347222222222,18.4513888888889,51.3576388888889,79.9940476190476,2.84676258992806,0.705755395683453,0.966187050359712,1.28458333333333,0.159027777777778,27.8,35,19.5,0,34,9.4
"1766",2012-07-25,3.02916666666667,0.253333333333333,5.40104166666667,28.4010416666667,19.1258741258741,54.588850174216,75.8601190476191,3.10227272727273,0.685606060606061,1.08409090909091,1.30958333333333,0.168611111111111,27.8,36,20,0,34,13.3
"1838",2012-07-26,2.4375,0.240585774058577,6.25744308231173,27.507880910683,21.2916666666667,55.3876811594203,69.3383685800604,2.91944444444444,0.671527777777778,0.994444444444444,1.27916666666667,0.16375,26.4,35.2,19.2,1.52,45,11.9
"1910",2012-07-27,2.34166666666667,0.225416666666667,4.95486111111111,27.0798611111111,14.0979020979021,34.7083333333333,71.7373134328358,2.54375,0.551388888888889,1.00763888888889,1.26055555555556,0.145833333333333,24.2,33,17.7,4.57,52,9.4
"1982",2012-07-28,2.47083333333333,0.211666666666667,3.72569444444444,22.2638888888889,14.9290780141844,28.8784722222222,73.9702380952381,1.83823529411765,0.444117647058824,0.922794117647059,1.26831325301205,0.153132530120482,24.9,31.6,16.6,0,44,8.7
"2050",2012-07-29,2.575,0.23625,4.23784722222222,27.4548611111111,13.9788732394366,26.6979166666667,70.4851190476191,2.2075,0.506666666666667,0.9075,1.305625,0.1803125,26.3,33.1,16.3,0,30,8.5
"2116",2012-07-30,2.81012658227848,0.275833333333333,8.9825479930192,41.6055846422339,14.3169014084507,32.3811188811189,66.0358208955224,3.28030303030303,0.711363636363636,0.949242424242424,1.36072916666667,0.2046875,28.1,36,16.7,0,25,10
"2170",2012-07-31,2.8109243697479,0.315062761506276,14.5679442508711,44.7909407665505,12.1538461538462,28.3763066202091,61.7994011976048,5.35185185185185,0.79375,1.25347222222222,1.39926315789474,0.230842105263158,28.3,37,16.3,0,18,13.3
"44",2012-08-01,2.34453781512605,0.250454545454545,11.6584938704028,34.6532399299475,10.7071428571429,28.2648083623693,62.6084337349398,3.48936170212766,0.572222222222222,0.990277777777778,1.35821052631579,0.211578947368421,27.2,36,14.6,0,15,17.6
"116",2012-08-02,2.2928870292887,0.272222222222222,8.27225130890052,37.6317626527051,10.4236111111111,26.6083916083916,57.4984984984985,3.92230215827338,0.692361111111111,0.975886524822695,1.3678125,0.233229166666667,26.8,35.1,15.3,0,20,10.9
"188",2012-08-03,2.29583333333333,0.26875,6.35017421602787,29.5540069686411,11.4513888888889,24.9442508710801,67.9732142857143,2.92708333333333,0.552083333333333,0.866666666666667,1.31020833333333,0.180520833333333,28,35,17.6,0,21,9.8
"260",2012-08-04,2.48333333333333,0.272083333333333,4.63888888888889,25.7222222222222,12.5347222222222,22.2881944444444,67.5476190476191,2.67569444444444,0.652777777777778,0.875,1.32083333333333,0.183958333333333,27.3,34,16.6,0,23,10.9
"332",2012-08-05,2.01666666666667,0.221834061135371,3.87152777777778,17.5711805555556,7.55555555555556,18.25,51.5476190476191,1.85277777777778,0.421527777777778,0.894444444444444,1.3271875,0.176041666666667,23.9,30.1,15.6,0,33,14.6
"404",2012-08-06,2.00833333333333,0.23304347826087,6.06944444444444,21.6788194444444,7.59722222222222,17.6805555555556,58.5744047619048,2.34632352941176,0.481617647058824,0.8625,1.30479166666667,0.170104166666667,22.6,29.5,14,0,37,6.9
"476",2012-08-07,2.21666666666667,0.239583333333333,5.45486111111111,23.4878472222222,12.5138888888889,36.4861111111111,57.4404761904762,2.70071428571429,0.518571428571429,0.962142857142857,1.3209375,0.1665625,25.6,34,16.7,0,36,10.7
"548",2012-08-08,2.41666666666667,0.284583333333333,10.6197916666667,27.8298611111111,12.5694444444444,37.2604166666667,64.8839285714286,3.3910447761194,0.686567164179104,1.16716417910448,1.31294736842105,0.170947368421053,27.9,35,19,0,32,8.7
"620",2012-08-09,2.95416666666667,0.336666666666667,18.4427083333333,46.7378472222222,23.5138888888889,69.5694444444444,44.8333333333333,4.77394366197183,0.918181818181818,1.21188811188811,1.3875,0.2059375,30.7,40,19.3,0,23,9.8
"692",2012-08-10,3.37083333333333,0.353333333333333,26.9913194444444,51.9444444444444,34.6041666666667,97.0034722222222,33.3660714285714,6.10902777777778,1.07638888888889,1.50625,1.39645833333333,0.2303125,31.7,42,20.5,0,19,10.6
"764",2012-08-11,3.17916666666667,0.285,23.4670138888889,36.9913194444444,25.4097222222222,73.2020905923345,45.9047619047619,4.94295774647887,0.982638888888889,1.49513888888889,1.45697916666667,0.234583333333333,31.1,40,20.5,0,15,17
"836",2012-08-12,2.0875,0.219583333333333,2.84375,14.6319444444444,13.1805555555556,24.4027777777778,70.3392857142857,1.77013888888889,0.484722222222222,0.823611111111111,1.32145833333333,0.17625,27.4,33,18.4,0,20,11.1
"908",2012-08-13,2.20416666666667,0.241004184100418,7.92280701754386,26.2368421052632,11.2727272727273,25.9059233449477,58.6964285714286,2.91875,0.638194444444444,0.979861111111111,1.32739583333333,0.184375,26.2,32,16.8,0,22,9.6
"980",2012-08-14,2.02092050209205,0.186666666666667,6.44347826086956,18.4730434782609,7.70833333333333,21.2256944444444,54.0686567164179,2.44375,0.445833333333333,0.856944444444444,1.32208333333333,0.177708333333333,26.5,32.5,16.5,0,26,13.7
"1052",2012-08-15,1.85416666666667,0.149583333333333,2.80381944444444,7.92361111111111,8.63888888888889,20.1354166666667,52.9313432835821,1.5125,0.30625,0.800694444444444,1.23260416666667,0.139791666666667,24,27,20.4,0,45,19.8
"1124",2012-08-16,2.1875,0.250416666666667,10.1223776223776,25.3076923076923,7.25694444444444,16.5173611111111,48.3690476190476,2.9158273381295,0.641007194244604,1.00287769784173,1.32802083333333,0.164895833333333,25.3,33,16.1,0,43,7.8
"1196",2012-08-17,3.04602510460251,0.353333333333333,23.9911504424779,46.2920353982301,15.4583333333333,41.0972222222222,43.4208955223881,5.22957746478873,1.05694444444444,1.34014084507042,1.37729166666667,0.215104166666667,29.3,39,18,0,27,7.4
"1268",2012-08-18,3.00416666666667,0.29125,13.6875,35.859375,23.6805555555556,83.8993055555556,49.5476190476191,3.84154929577465,0.850694444444444,1.16549295774648,1.415,0.2121875,30.9,39,20.2,0,23,8.1
"1340",2012-08-19,2.7,0.2525,9.73611111111111,25.1979166666667,28.3169014084507,81.7048611111111,53.6279761904762,2.29652777777778,0.615972222222222,0.922222222222222,1.34677083333333,0.173333333333333,31.3,36,25.8,0,26,9.4
"1412",2012-08-20,2.9625,0.309583333333333,19.1909722222222,40.5017361111111,32.8741258741259,98.53125,39.5386904761905,4.51608391608392,0.872027972027972,1.15174825174825,1.386875,0.2053125,30.8,38,21.8,0,24,8.1
"1484",2012-08-21,3.05,0.278333333333333,17.2256944444444,41.390625,35.5874125874126,107.080139372822,34.0416666666667,5.24264705882353,0.840875912408759,1.24117647058824,1.37427083333333,0.206666666666667,30.8,38,20.2,0,20,10.4
"1556",2012-08-22,2.94583333333333,0.275416666666667,16.5729166666667,37.5434027777778,35.1111111111111,101.746527777778,40.8422619047619,4.98732394366197,0.82887323943662,1.33357664233577,1.36239583333333,0.205833333333333,30.1,38,19,0,21,10.2
"1628",2012-08-23,2.15833333333333,0.24875,10.4357638888889,28.234375,12.3055555555556,37.1493055555556,54.5731343283582,2.43615384615385,0.522137404580153,0.930769230769231,1.38684210526316,0.196,28.2,35,17.6,0,21,15.7
"1700",2012-08-24,1.97916666666667,0.23625,6.71006944444444,22.671875,11.7410071942446,30.4895833333333,62.3898809523809,2.52785714285714,0.490972222222222,0.872340425531915,1.37703703703704,0.18,25.8,32,15.3,0,26,13.3
"1772",2012-08-25,1.9,0.210833333333333,3.55729166666667,15.5555555555556,6.39583333333333,14.3784722222222,57.3958333333333,1.80208333333333,0.417361111111111,0.902777777777778,1.29,0.144722222222222,26.2,32,19.5,0,29,11.9
"1844",2012-08-26,2.07916666666667,0.266666666666667,7.56597222222222,25.4166666666667,8.65,19.7083333333333,61.3511904761905,1.82809917355372,0.438842975206612,0.912396694214876,1.32916666666667,0.167916666666667,24.6,32,15.8,0,26,8.1
"1916",2012-08-27,2.40833333333333,0.299583333333333,11.9513888888889,36.7065972222222,12.0774647887324,32.1824561403509,56.2529761904762,3.0793893129771,0.677099236641221,0.947328244274809,1.39902777777778,0.184027777777778,25.8,34,16.2,0,24,10.7
"1988",2012-08-28,2.40084388185654,0.275,12.6707317073171,34.6951219512195,9.79432624113475,26.6388888888889,55.012012012012,2.6625,0.588194444444444,0.836363636363636,1.40805555555556,0.190277777777778,25.6,33,14.3,0,20,9.3
"2056",2012-08-29,2.14166666666667,0.234166666666667,11.3391304347826,29.5478260869565,9.76978417266187,28.1149825783972,40.3184523809524,2.82013888888889,0.565972222222222,0.850704225352113,1.51388888888889,0.191527777777778,26.5,32,17,0,29,12.6
"2122",2012-08-30,2.08333333333333,0.23875,5.38888888888889,21.2152777777778,9.42657342657343,29.6013986013986,63.7708333333333,1.89166666666667,0.476388888888889,0.847916666666667,1.29718309859155,0.153661971830986,25.1,31.3,17,0,27,12.8
"2176",2012-08-31,1.89166666666667,0.21625,4.16202090592335,12.4059233449477,5.47552447552448,16.5454545454545,55.5808383233533,1.26,0.342142857142857,0.85,1.27422535211268,0.144225352112676,20.2,28,12.6,0,30,15.9
"50",2012-09-01,1.9,0.21625,3.04166666666667,12.0972222222222,6.66666666666667,13.8850174216028,61.9732142857143,0.907638888888889,0.297222222222222,0.811805555555556,1.285,0.1525,19.4,27.2,9.9,0,29,10.6
"122",2012-09-02,2.03333333333333,0.222083333333333,2.44791666666667,11.4826388888889,6.17361111111111,12.5993031358885,70.1904761904762,0.907638888888889,0.293055555555556,0.810416666666667,1.29152777777778,0.157083333333333,19.7,27,11,0,24,12.8
"194",2012-09-03,1.9625,0.23125,4.08159722222222,14.5,8.29166666666667,17.28125,68.4672619047619,1.36428571428571,0.39,0.890714285714286,1.28680555555556,0.149305555555556,20.9,29,13.8,0,33,16.5
"266",2012-09-04,2.05857740585774,0.245833333333333,4.96521739130435,19.5826086956522,8.5,16.2926829268293,63.4494047619048,1.72867132867133,0.451748251748252,0.883216783216783,1.28833333333333,0.150277777777778,21.9,29,14.6,0,37,11.1
"338",2012-09-05,2.59583333333333,0.3375,16.8993055555556,34.9201388888889,13.7142857142857,22.4947735191638,63.4375,3.56382978723404,0.875177304964539,1.19574468085106,1.31763888888889,0.167638888888889,23.2,31.2,14.4,0,35,6.5
"410",2012-09-06,2.67916666666667,0.364583333333333,19.1892361111111,44.0121527777778,15.7021276595745,30.1777003484321,61.2857142857143,4.50780141843972,0.998591549295775,1.14366197183099,1.36805555555556,0.186388888888889,24.6,32.1,16,0,32,4.6
"482",2012-09-07,2.86666666666667,0.405,23.1853146853147,50.8216783216783,18.4855072463768,35.1737588652482,57.7142857142857,4.49375,1.02708333333333,1.13125,1.41333333333333,0.197916666666667,25.2,32.2,16,0,30,7
"554",2012-09-08,2.54166666666667,0.286666666666667,6.28993055555556,32.1545138888889,16.2941176470588,28.2953736654804,68.0416666666667,2.98958333333333,0.685416666666667,0.897222222222222,1.38097222222222,0.180833333333333,24.6,33,16.3,0,35,7.4
"626",2012-09-09,2.24166666666667,0.25787037037037,4.52951388888889,31.2378472222222,12,18.0347222222222,61.9970238095238,2.25277777777778,0.578472222222222,0.845138888888889,1.35583333333333,0.1775,23.7,30.1,15.5,0.51,41,8.5
"698",2012-09-10,2.40254237288136,0.299126637554585,15.4947552447552,42.1258741258741,18.4305555555556,31.9333333333333,52.5641791044776,3.22152777777778,0.854861111111111,0.955555555555556,1.4325,0.192222222222222,22.9,28.6,16.4,0,36,9.1
"770",2012-09-11,2.9327731092437,0.351054852320675,19.2299651567944,53.4878048780488,17.4755244755245,30.3333333333333,46.8562874251497,6.48541666666667,1.05694444444444,1.19861111111111,1.43166666666667,0.212638888888889,23.1,31,12.8,0,32,5.2
"842",2012-09-12,3.01260504201681,0.346861924686192,23.4101221640489,49.6928446771379,16.6666666666667,27.4930555555556,40.7886904761905,5.93888888888889,1.01458333333333,1.22430555555556,1.389,0.195714285714286,24.4,33,14.1,0,31,9.8
"914",2012-09-13,1.9662447257384,0.239495798319328,5.99825783972125,19.1062717770035,5.54814814814815,11.2953736654804,51.7784431137725,2.11319444444444,0.515972222222222,0.884722222222222,1.275,0.144305555555556,20.6,26,14.1,0,40,17.4
"986",2012-09-14,2.3771186440678,0.370042194092827,22.9618055555556,48.2638888888889,10.375,20.5868055555556,37.9851190476191,3.63333333333333,0.921527777777778,1.10972222222222,1.34416666666667,0.184722222222222,21.5,32,9.8,0,25,6.9
"1058",2012-09-15,2.38333333333333,0.35875,26.8645833333333,46.484375,9.90972222222222,18.1388888888889,43.2202380952381,3.70138888888889,0.830555555555556,1.12361111111111,1.38455882352941,0.215588235294118,24.1,34,13.1,0,19,7.4
"1130",2012-09-16,2.96666666666667,0.373333333333333,29.2361111111111,53.2829861111111,12.8531468531469,24.8680555555556,42.75,4.42291666666667,0.980555555555556,1.17847222222222,1.41638888888889,0.219305555555556,24.4,34,12,0,19,8.5
